baseline,ours_model,sample_id,clip_id,split,head,level,y_true,base_prob_0,base_prob_1,base_prob_2,base_prob_3,base_prob_4,base_prob_5,base_prob_6,base_prob_7,base_prob_8,base_prob_9,base_prob_10,base_y_pred,base_correct,base_true_prob,base_margin,ours_prob_0,ours_prob_1,ours_prob_2,ours_prob_3,ours_prob_4,ours_prob_5,ours_prob_6,ours_prob_7,ours_prob_8,ours_prob_9,ours_prob_10,ours_y_pred,ours_correct,ours_true_prob,ours_margin,head_name,base_wrong_ours_correct,ours_wrong_base_correct,label_disagree,true_prob_gain,margin_gain,showcase_score
pose_guided,task_region_scalar_gated_late,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00072,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00072,test_masked,action,clip,4,0.0255192220211029,0.0006266243290156,0.5961248874664307,0.0003561594930943,0.0297995992004871,0.0153125869110226,0.0248348154127597,0.307095468044281,0.0001295913825742,0.000160933486768,4.011021883343346e-05,2,0,0.0297996,0.28902942,0.003375558881089,0.0002151595836039,0.0282440334558486,0.0085019171237945,0.9215450882911682,0.0206720437854528,0.0057547222822904,0.0113579761236906,2.27963064389769e-05,0.0003105003852397,1.8861408079828837e-07,4,1,0.9215451,0.89330107,action,1,0,1,0.8917455,0.60427165,8.387762665748596
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00066,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00066,test_masked,gaze,clip,7,0.0003337062953505,5.239018355496228e-05,2.262161160615506e-07,3.3873639040393755e-05,0.0001096057385439,0.5519096851348877,0.4174118041992187,0.0300954133272171,5.331129068508744e-05,,,5,0,0.030095413,0.13449788,6.277911523966395e-08,8.128707122523338e-06,1.1207653471956291e-08,1.4178884555349216e-07,6.263432442210615e-05,0.079100489616394,0.0773792490363121,0.842917263507843,0.000532102654688,,,7,1,0.84291726,0.7638168,gaze,1,0,1,0.81282187,0.6293189,8.254962623119354
pose_guided,task_region_scalar_gated_late,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00169,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00169,test_masked,hands,clip,1,0.1760377436876297,0.3040222525596618,0.4319922924041748,0.0879477709531784,,,,,,,,2,0,0.30402225,0.12797004,0.0037848693318665,0.9946340322494508,7.670734703424387e-06,0.0015733813634142,,,,,,,,1,1,0.99463403,0.99084914,hands,1,0,1,0.6906118,0.8628791,8.244102656841278
pose_guided,task_region_scalar_gated_late,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00163,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00163,test_masked,action,clip,3,0.0002975754614453,0.0001396253646817,4.788816113432404e-06,0.2102568000555038,0.0015016761608421,7.322293640754651e-06,0.587799072265625,0.0001739830186124,1.4587672922061756e-05,0.1901955604553222,0.0096089849248528,6,0,0.2102568,0.37754226,3.4784832678269595e-05,0.0002549134369473,2.6421961507594464e-08,0.9977908730506896,2.7924630558118224e-05,6.388856377270713e-08,0.001260332763195,1.862675708252937e-05,4.830832835978072e-07,0.0006117218872532,1.961470559308509e-07,3,1,0.9977909,0.99653053,action,1,0,1,0.78753406,0.6189883,8.194056391716003
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00065,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00065,test_masked,gaze,clip,7,0.0003723856934811,7.982688111951575e-05,1.831757998616013e-07,1.3500312888936604e-05,6.672631570836529e-05,0.668414831161499,0.3179017305374145,0.0130867855623364,6.40731377643533e-05,,,5,0,0.013086786,0.3505131,9.55017469550512e-08,1.060190606949618e-05,1.6634968957873753e-08,2.0966439251424165e-07,8.017152140382677e-05,0.0734347105026245,0.0551480986177921,0.8707014322280884,0.0006246277480386,,,7,1,0.87070143,0.7972667,gaze,1,0,1,0.85761464,0.44675362,8.161982893943787
pose_guided,task_region_scalar_gated_late,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00165,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00165,test_masked,action,clip,3,0.0003119939647149,0.000284948531771,6.074230441299733e-06,0.1497639268636703,0.0024938420392572,3.662685912786401e-06,0.3128063976764679,0.00063068367308,2.375286021560896e-05,0.530081570148468,0.0035932215396314,9,0,0.14976393,0.21727517,5.295645314618014e-05,0.0003552520647644,7.299121307369205e-08,0.8985474109649658,7.219966209959239e-05,1.6088449683593353e-08,0.0628899335861206,0.0001354000123683,6.323883781078621e-07,0.0379420258104801,4.021900167572312e-06,3,1,0.8985474,0.8356575,action,1,0,1,0.74878347,0.61838233,8.115949273109436
pose_guided,task_region_scalar_gated_late,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00071,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00071,test_masked,action,clip,4,0.0074950950220227,0.0001806056534405,0.0019075952004641,3.0314702598843724e-05,0.3119537234306335,0.0022147987037897,0.2796721160411834,0.3930955529212951,0.0001863369834609,0.0007831598632037,0.0024807685986161,7,0,0.31195372,0.08114183,0.0013399337185546,4.422441270435229e-05,0.0333977788686752,0.0011125083547085,0.9454036951065063,0.0038984096609055,0.0031545963138341,0.0115310661494731,2.3604696252732538e-05,9.30988899199292e-05,1.1004615316778654e-06,4,1,0.9454037,0.9120059,action,1,0,1,0.63345,0.8308641,8.097764015197754
pose_guided,task_region_scalar_gated_late,gZ_33_s1_2019-04-08T16;18;54+02;00__masked__dist__00058,gZ_33_s1_2019-04-08T16;18;54+02;00__masked__dist__00058,test_masked,action,clip,0,0.3351913392543793,0.0137028340250253,0.000763998250477,0.0004123192629776,0.0004943331587128,0.000495794985909,0.0692852959036827,0.0655175000429153,0.4886886775493622,0.0166308060288429,0.0088170748203992,8,0,0.33519134,0.15349734,0.9740712642669678,0.0041061178781092,0.0003673934261314,8.861887909006327e-05,9.991071419790389e-05,0.0013432778650894,0.0009885928593575,0.0057557402178645,9.315017086919396e-05,0.0031591840088367,0.0099267829209566,0,1,0.97407126,0.96414447,action,1,0,1,0.6388799,0.81064713,8.088406920433044
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00067,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00067,test_masked,gaze,clip,7,0.0005951124476268,7.177601946750656e-05,2.8697110110442736e-07,3.5466262488625944e-05,0.0001407875679433,0.7188243269920349,0.2239292860031128,0.0563121363520622,9.081979806069285e-05,,,5,0,0.056312136,0.49489504,4.8926469986554366e-08,4.749715571961133e-06,6.291068110897413e-09,1.004489007527809e-07,5.795261313323863e-05,0.0567060187458992,0.0335723906755447,0.9092291593551636,0.0004295987891964,,,7,1,0.90922916,0.85252315,gaze,1,0,1,0.852917,0.3576281,8.063462138175964
pose_guided,task_region_scalar_gated_late,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00164,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00164,test_masked,action,clip,3,0.0002830022713169,0.0001309681974817,3.820564415946137e-06,0.2308662682771682,0.001906479592435,8.610066288383678e-06,0.0495337471365928,0.000251259189099,2.8442844268283807e-05,0.705751895904541,0.0112355556339025,9,0,0.23086627,0.47488564,8.749814696784597e-06,5.426858115242794e-05,7.556878678371959e-09,0.998547911643982,2.963862607430201e-05,2.3260341208697355e-08,0.0004520490183494,1.0578754881862553e-05,1.539085019430786e-07,0.0008966246386989,5.322799978557669e-08,3,1,0.9985479,0.9976513,action,1,0,1,0.76768166,0.52276564,8.058128952980042
