baseline,ours_model,sample_id,clip_id,split,head,level,y_true,base_prob_0,base_prob_1,base_prob_2,base_prob_3,base_prob_4,base_prob_5,base_prob_6,base_prob_7,base_prob_8,base_y_pred,base_correct,base_true_prob,base_margin,ours_prob_0,ours_prob_1,ours_prob_2,ours_prob_3,ours_prob_4,ours_prob_5,ours_prob_6,ours_prob_7,ours_prob_8,ours_y_pred,ours_correct,ours_true_prob,ours_margin,head_name,base_wrong_ours_correct,ours_wrong_base_correct,label_disagree,true_prob_gain,margin_gain,showcase_score
pose_guided,hgnet_explicit_region_scalar_mask_gate,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00066,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00066,test_masked,gaze,clip,7,0.0003337062953505,5.239018355496228e-05,2.262161160615506e-07,3.3873639040393755e-05,0.0001096057385439,0.5519096851348877,0.4174118041992187,0.0300954133272171,5.331129068508744e-05,5,0,0.030095413,0.13449788,1.577790271767299e-07,2.157086953502585e-07,9.912976395298757e-08,3.9981948418699176e-08,1.7434102801416884e-06,0.0048462422564625,0.0694612115621566,0.9238850474357604,0.0018052260857075,7,1,0.92388505,0.8544238,gaze,1,0,1,0.89378965,0.71992594,8.507505238056183
pose_guided,hgnet_explicit_region_scalar_mask_gate,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00065,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00065,test_masked,gaze,clip,7,0.0003723856934811,7.982688111951575e-05,1.831757998616013e-07,1.3500312888936604e-05,6.672631570836529e-05,0.668414831161499,0.3179017305374145,0.0130867855623364,6.40731377643533e-05,5,0,0.013086786,0.3505131,2.698083676477836e-07,3.242516299906129e-07,1.5207560011276658e-07,6.84556056285146e-08,2.6798156795848627e-06,0.0048812315799295,0.0605538375675678,0.9327108860015868,0.0018504506442695,7,1,0.9327109,0.87215704,gaze,1,0,1,0.9196241,0.52164394,8.360892117023468
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00074,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00074,test_masked,gaze,clip,7,0.0003739745588973,0.0002332727890461,0.1773248761892318,0.0001590846513863,0.0088151972740888,0.0037009755615144,5.26784970134031e-06,0.0207657273858785,0.7886216640472412,8,0,0.020765727,0.6112968,5.503336808487803e-08,1.4300133299727236e-09,1.18004654723336e-05,8.199027945465788e-08,3.134422513539903e-05,0.000105918632471,9.353504538012205e-06,0.9998182058334352,2.3245196643983945e-05,7,1,0.9998182,0.9997123,gaze,1,0,1,0.9790525,0.38841552,8.346520483493805
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00049,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00049,test_masked,gaze,clip,4,0.0010518140625208,0.0002244047354906,0.6306412220001221,0.0151949236169457,0.0310453418642282,0.0851664170622825,0.0001660276902839,0.0013667948078364,0.2351430505514145,2,0,0.031045342,0.39549816,0.0001912552688736,0.0001472597068641,0.004852884914726,0.0019461389165371,0.9375301003456116,0.0418710112571716,0.0015406133607029,0.0041142790578305,0.0078064911067485,4,1,0.9375301,0.8956591,gaze,1,0,1,0.9064848,0.50016093,8.313130497932434
pose_guided,hgnet_explicit_region_scalar_mask_gate,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00067,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00067,test_masked,gaze,clip,7,0.0005951124476268,7.177601946750656e-05,2.8697110110442736e-07,3.5466262488625944e-05,0.0001407875679433,0.7188243269920349,0.2239292860031128,0.0563121363520622,9.081979806069285e-05,5,0,0.056312136,0.49489504,1.0551491413934857e-07,1.0629988622667953e-07,4.919250073953663e-08,2.2790366926983552e-08,1.4843094504612964e-06,0.0032123189885169,0.025711964815855,0.969787895679474,0.0012860526330769,7,1,0.9697879,0.94407594,gaze,1,0,1,0.91347575,0.4491809,8.27613240480423
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00071,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00071,test_masked,gaze,clip,7,2.8736374588334e-05,2.6693745894590396e-05,0.1358386278152465,3.943171759601682e-05,1.9268012692919e-05,0.0001246752799488,9.52023242462019e-07,0.000924352905713,0.86299729347229,8,0,0.0009243529,0.72715867,3.6161395655653916e-07,5.969131411376338e-09,0.0003151465207338,6.884010872454383e-06,0.000400989636546,0.0006209459388628,3.3932406040548813e-06,0.9985619187355042,9.039654833031818e-05,7,1,0.9985619,0.99794096,gaze,1,0,1,0.99763757,0.2707823,8.266057431697845
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00072,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00072,test_masked,gaze,clip,7,7.141484093153849e-05,5.1979666750412434e-05,0.1061847209930419,2.3877066269051284e-05,0.0001227794709848,0.0002943134459201,1.0465691957506351e-06,0.0021411573980003,0.8911087512969971,8,0,0.0021411574,0.78492403,3.030589539321227e-07,6.1493992120631455e-09,0.0002568577765487,5.165078619029373e-06,0.0003595245070755,0.0007019008044153,3.5721341191674583e-06,0.9985840320587158,8.871623140294105e-05,7,1,0.99858403,0.9978821,gaze,1,0,1,0.99644285,0.2129581,8.205843806266785
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00070,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00070,test_masked,gaze,clip,7,7.31713735149242e-05,5.797192352474667e-05,0.0707977041602134,5.293699723551981e-05,0.0001326367346337,0.0004413665737956,1.5526961760770064e-06,0.0033933776430785,0.9250492453575134,8,0,0.0033933776,0.85425156,3.896205384990026e-07,5.632760036178297e-09,0.0002400813100393,4.943145995639497e-06,0.000308700982714,0.0005408193683251,2.994881015183637e-06,0.9987859725952148,0.0001161564141511,7,1,0.998786,0.9982452,gaze,1,0,1,0.9953926,0.14399362,8.13477885723114
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00073,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00073,test_masked,gaze,clip,7,0.0002772942243609,0.0001503508392488,0.0710711702704429,7.663110591238365e-05,0.0009850584901869,0.0019777945708483,4.70486838821671e-06,0.0097723482176661,0.9156846404075624,8,0,0.009772348,0.8446135,3.999172974999965e-07,1.1756252860095628e-08,0.0008059358224272,1.953644823515788e-05,0.0012639330234378,0.0013685042504221,5.915931069466751e-06,0.9964665174484252,6.92187313688919e-05,7,1,0.9964665,0.995098,gaze,1,0,1,0.98669416,0.1504845,8.123872816562653
pose_guided,hgnet_explicit_region_scalar_mask_gate,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00064,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00064,test_masked,gaze,clip,7,0.0004858265456277,0.0001101803572964,2.0769883235516323e-07,3.50458431057632e-05,0.0001695779210422,0.8843475580215454,0.0952362716197967,0.0195562783628702,5.906383012188599e-05,5,0,0.019556278,0.78911126,1.2455291198421037e-07,7.992815653778963e-08,4.6429253330870785e-08,1.9977807852455957e-08,1.314030441790237e-06,0.0018760616658255,0.0099274162203073,0.9871888160705566,0.0010060905478894,7,1,0.9871888,0.9772614,gaze,1,0,1,0.96763253,0.18815017,8.123415231704712
