baseline,ours_model,sample_id,clip_id,split,head,level,y_true,base_prob_0,base_prob_1,base_prob_2,base_prob_3,base_y_pred,base_correct,base_true_prob,base_margin,ours_prob_0,ours_prob_1,ours_prob_2,ours_prob_3,ours_y_pred,ours_correct,ours_true_prob,ours_margin,head_name,base_wrong_ours_correct,ours_wrong_base_correct,label_disagree,true_prob_gain,margin_gain,showcase_score
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00028,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00028,test_masked,hands,clip,0,0.1025234386324882,0.0471574105322361,0.2208021432161331,0.6295170783996582,3,0,0.10252344,0.40871495,0.9845025539398192,0.0055463672615587,0.0051907002925872,0.004760393872857,0,1,0.98450255,0.97895616,hands,1,0,1,0.8819791,0.5702412,8.33419942855835
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s3_2019-04-04T15;06;45+02;00__masked__dist__00028,gZ_33_s3_2019-04-04T15;06;45+02;00__masked__dist__00028,test_masked,hands,clip,1,0.4302123785018921,0.0609615072607994,0.0375266149640083,0.4712994694709778,3,0,0.060961507,0.04108709,0.0242422558367252,0.8618952035903931,0.0023982366546988,0.1114642545580864,1,1,0.8618952,0.75043094,hands,1,0,1,0.8009337,0.70934385,8.311211287975311
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00169,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00169,test_masked,hands,clip,1,0.1760377436876297,0.3040222525596618,0.4319922924041748,0.0879477709531784,2,0,0.30402225,0.12797004,0.0004149415763095,0.9973778128623962,3.34865080731106e-06,0.002203878480941,1,1,0.9973778,0.99517393,hands,1,0,1,0.69335556,0.8672039,8.253915011882782
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s3_2019-04-04T15;06;45+02;00__masked__dist__00027,gZ_33_s3_2019-04-04T15;06;45+02;00__masked__dist__00027,test_masked,hands,clip,1,0.2939920127391815,0.0719842985272407,0.0255518816411495,0.6084718108177185,3,0,0.0719843,0.3144798,0.0220400020480155,0.9134598970413208,0.0011743728537112,0.0633257701992988,1,1,0.9134599,0.85013413,hands,1,0,1,0.8414756,0.5356543,8.218605518341064
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s3_2019-04-04T09;33;20+02;00__masked__dist__00025,gZ_33_s3_2019-04-04T09;33;20+02;00__masked__dist__00025,test_masked,hands,clip,1,0.3131077587604522,0.2298218458890915,0.0165983084589242,0.4404721558094024,3,0,0.22982185,0.1273644,0.0388909839093685,0.9192092418670654,0.0025153930764645,0.0393843650817871,1,1,0.91920924,0.8798249,hands,1,0,1,0.6893874,0.7524605,8.131235241889954
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_36_s4_2019-04-03T15;01;29+02;00__masked__dist__00100,gZ_36_s4_2019-04-03T15;01;29+02;00__masked__dist__00100,test_masked,hands,clip,1,0.381503015756607,0.3011314272880554,0.0199767388403415,0.297388881444931,0,0,0.30113143,0.08037159,0.0380068197846412,0.9498945474624634,0.0022365795448422,0.0098620764911174,1,1,0.94989455,0.9118877,hands,1,0,1,0.6487631,0.83151615,8.129042387008667
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s4_2019-04-03T09;22;03+02;00__masked__dist__00001,gZ_33_s4_2019-04-03T09;22;03+02;00__masked__dist__00001,test_masked,hands,clip,0,0.2006194442510604,0.4340960681438446,0.0055800839327275,0.3597044646739959,1,0,0.20061944,0.0743916,0.889725923538208,0.0650884285569191,0.0364093035459518,0.0087763518095016,0,1,0.8897259,0.8246375,hands,1,0,1,0.68910646,0.75024587,8.128458797931671
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00294,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00294,test_masked,hands,clip,0,0.0327585600316524,0.0035203387960791,0.0435120202600955,0.9202090501785278,3,0,0.03275856,0.876697,0.9922219514846802,0.0015767489094287,0.0045791752636432,0.0016221372643485,0,1,0.99222195,0.98764277,hands,1,0,1,0.9594634,0.11094576,8.029872596263885
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00006,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00006,test_masked,hands,clip,1,0.0024480319116264,0.3614084422588348,0.0104196779429912,0.6257238984107971,3,0,0.36140844,0.26431546,7.76387969381176e-05,0.9989949464797974,4.51751948276069e-05,0.0008823050884529,1,1,0.99899495,0.9981126,hands,1,0,1,0.6375865,0.7337972,8.008970141410828
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s1_2019-03-11T15;24;54+01;00__masked__dist__00053,gB_10_s1_2019-03-11T15;24;54+01;00__masked__dist__00053,test_masked,hands,clip,0,0.1263650804758072,0.0138055104762315,0.0672781690955162,0.7925512790679932,3,0,0.12636508,0.6661862,0.9808608293533324,0.0157991554588079,0.0006476271664723,0.0026923371478915,0,1,0.9808608,0.96506166,hands,1,0,1,0.85449576,0.29887545,8.007866978645325
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00005,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00005,test_masked,hands,clip,0,0.1671904027462005,0.0072325528599321,0.8236361145973206,0.0019409450469538,2,0,0.1671904,0.65644574,0.9991939067840576,0.0003014483663719,0.0004806831129826,2.4014609152800404e-05,0,1,0.9991939,0.9987132,hands,1,0,1,0.8320035,0.34226745,8.006274402141571
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00257,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00257,test_masked,hands,clip,2,0.6643995046615601,0.0009037328418344,0.3346904218196869,6.318244686553953e-06,0,0,0.33469042,0.32970908,0.0009187192190438,4.119749792153016e-05,0.9988439083099364,0.0001962201495189,2,1,0.9988439,0.99792516,hands,1,0,1,0.66415346,0.6682161,7.996523022651672
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00256,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00256,test_masked,hands,clip,2,0.6007871627807617,0.0018427543109282,0.3973581790924072,1.190794228023151e-05,0,0,0.39735818,0.20342898,0.0009448507335036,3.361466224305332e-05,0.9985114336013794,0.000510097714141,2,1,0.99851143,0.9975666,hands,1,0,1,0.60115325,0.7941376,7.99644410610199
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00003,gC_13_s2_2019-03-04T10;11;37+01;00__masked__dist__00003,test_masked,hands,clip,0,0.4746464490890503,0.0005544140003621,0.0011077101808041,0.5236914157867432,3,0,0.47464645,0.049044967,0.9977188110351562,0.0008398712379857,0.0005025176797062,0.0009387715253978,0,1,0.9977188,0.99678004,hands,1,0,1,0.52307236,0.9477351,7.993879795074463
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_12_s2_2019-03-13T10;14;41+01;00__masked__dist__00305,gC_12_s2_2019-03-13T10;14;41+01;00__masked__dist__00305,test_masked,hands,clip,0,0.3963771760463714,0.54071444272995,0.0523663163185119,0.0105420760810375,1,0,0.39637718,0.14433727,0.9749228358268738,0.0097061265259981,0.0142486980184912,0.0011222783941775,0,1,0.97492284,0.96067417,hands,1,0,1,0.5785457,0.81633687,7.973428249359131
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00359,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00359,test_masked,hands,clip,2,0.7874854207038879,0.0027600738685578,0.2096771746873855,7.737974374322221e-05,0,0,0.20967717,0.57780826,0.007716067135334,0.0001318265713052,0.9910993576049804,0.0010527267586439,2,1,0.99109936,0.9833833,hands,1,0,1,0.7814222,0.40557504,7.968419432640076
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00028,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00028,test_masked,hands,clip,1,0.0068959728814661,0.4728915691375732,0.0037797535769641,0.5164327621459961,3,0,0.47289157,0.043541193,0.0014803691301494,0.9888123869895936,0.0006633123848587,0.0090439282357692,1,1,0.9888124,0.97976846,hands,1,0,1,0.5159208,0.93622726,7.968068897724152
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_36_s2_2019-04-09T10;39;38+02;00__masked__dist__00445,gZ_36_s2_2019-04-09T10;39;38+02;00__masked__dist__00445,test_masked,hands,clip,2,0.7003301978111267,0.0001577986404299,0.298313707113266,0.0011983348522335,0,0,0.2983137,0.4020165,0.0076633663848042,0.0009523931657895,0.9911339282989502,0.0002503906143829,2,1,0.9911339,0.98347056,hands,1,0,1,0.6928202,0.58145404,7.967094421386719
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00030,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00030,test_masked,hands,clip,1,0.0068906536325812,0.4306373298168182,0.0019168271683156,0.5605551600456238,3,0,0.43063733,0.12991783,0.0015756718348711,0.9853051900863647,0.000804899202194,0.0123142320662736,1,1,0.9853052,0.97299093,hands,1,0,1,0.55466783,0.8430731,7.952408790588379
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00031,gZ_37_s3_2019-04-29T12;10;11+02;00__masked__dist__00031,test_masked,hands,clip,1,0.0061160903424024,0.4796847403049469,0.002494741231203,0.5117044448852539,3,0,0.47968474,0.032019705,0.0018556383438408,0.9849179983139038,0.0008107144967652,0.0124156773090362,1,1,0.984918,0.97250235,hands,1,0,1,0.5052333,0.9404826,7.950949192047119
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00358,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00358,test_masked,hands,clip,2,0.7868931889533997,0.0026759631000459,0.2101883739233017,0.0002425283164484,0,0,0.21018837,0.5767048,0.01222481764853,0.0002274590369779,0.9860619306564332,0.0014857382047921,2,1,0.98606193,0.97383714,hands,1,0,1,0.77587354,0.39713234,7.948879420757294
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00363,gB_10_s2_2019-03-11T15;15;21+01;00__masked__dist__00363,test_masked,hands,clip,2,0.6429005265235901,0.0065594585612416,0.3499896228313446,0.0005503869615495,0,0,0.34998962,0.2929109,0.0199333094060421,0.0002410084416624,0.9783724546432496,0.0014532251516357,2,1,0.97837245,0.9584392,hands,1,0,1,0.6283828,0.6655283,7.9222939014434814
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s2_2019-04-08T09;59;25+02;00__masked__dist__00393,gZ_33_s2_2019-04-08T09;59;25+02;00__masked__dist__00393,test_masked,hands,clip,1,0.6482530236244202,0.3283658921718597,0.0048990990035235,0.018482020124793,0,0,0.3283659,0.31988713,0.0109719224274158,0.967803955078125,0.0025042835623025,0.0187198501080274,1,1,0.96780396,0.9490841,hands,1,0,1,0.63943803,0.629197,7.9080730676651
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00087,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00087,test_masked,hands,clip,1,0.5103747844696045,0.4891298413276672,0.000445318990387,5.004414197173901e-05,0,0,0.48912984,0.021244943,0.0254826042801141,0.9722171425819396,9.099653107114136e-05,0.0022092745639383,1,1,0.97221714,0.94673455,hands,1,0,1,0.4830873,0.9254896,7.891664206981659
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_36_s2_2019-04-09T10;39;38+02;00__masked__dist__00109,gZ_36_s2_2019-04-09T10;39;38+02;00__masked__dist__00109,test_masked,hands,clip,1,0.6174299120903015,0.3525732755661011,0.0271033570170402,0.0028934646397829,0,0,0.35257328,0.26485664,0.0176921561360359,0.9562280178070068,0.0030665998347103,0.0230131335556507,1,1,0.956228,0.9332149,hands,1,0,1,0.60365474,0.66835827,7.875667750835419
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00131,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00131,test_masked,hands,clip,1,0.0124403722584247,0.49123215675354,0.0038554370403289,0.4924720525741577,3,0,0.49123216,0.0012398958,0.001495469128713,0.962807297706604,0.0001560396922286,0.0355411209166049,1,1,0.9628073,0.9272662,hands,1,0,1,0.47157514,0.9260263,7.8691765666008
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_33_s2_2019-04-08T09;59;25+02;00__masked__dist__00003,gZ_33_s2_2019-04-08T09;59;25+02;00__masked__dist__00003,test_masked,hands,clip,0,0.4474699795246124,0.003742441534996,0.5475107431411743,0.0012768812011927,2,0,0.44746998,0.10004076,0.9569281339645386,0.0054752090945839,0.0217917785048484,0.0158048607409,0,1,0.95692813,0.9351364,hands,1,0,1,0.5094582,0.83509564,7.8540120124816895
pose_guided,hgnet_explicit_region_scalar_mask_gate,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00132,gC_13_s4_2019-03-25T10;02;04+01;00__masked__dist__00132,test_masked,hands,clip,1,0.0108153503388166,0.4890170693397522,0.0090045966207981,0.4911629259586334,3,0,0.48901707,0.0021458566,0.0015186369419097,0.9552325010299684,0.0001291022490477,0.043119765818119,1,1,0.9552325,0.9121127,hands,1,0,1,0.46621543,0.9099668,7.842397689819336
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_36_s1_2019-04-09T10;55;20+02;00__masked__dist__00006,gZ_36_s1_2019-04-09T10;55;20+02;00__masked__dist__00006,test_masked,hands,clip,1,0.0131623977795243,0.3141728341579437,0.6489105224609375,0.0237542912364006,2,0,0.31417283,0.3347377,0.0030117565765976,0.9418249130249025,0.0057696714065968,0.0493936240673065,1,1,0.9418249,0.89243126,hands,1,0,1,0.62765205,0.5576936,7.8129976987838745
pose_guided,hgnet_explicit_region_scalar_mask_gate,gA_5_s2_2019-03-08T10;46;46+01;00__masked__dist__00182,gA_5_s2_2019-03-08T10;46;46+01;00__masked__dist__00182,test_masked,hands,clip,0,0.2570793926715851,0.0007154353079386,0.7420176267623901,0.000187568963156,2,0,0.2570794,0.48493823,0.9497507214546204,0.011173753067851,0.0378987565636634,0.0011768419062718,0,1,0.9497507,0.91185194,hands,1,0,1,0.6926713,0.4269137,7.812256306409836
pose_guided,hgnet_explicit_region_scalar_mask_gate,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00071,gZ_37_s4_2019-04-03T15;40;42+02;00__masked__dist__00071,test_masked,hands,clip,1,0.9030145406723022,0.0938635692000389,0.0026628433261066,0.0004590781172737,0,0,0.09386357,0.809151,0.0441962294280529,0.9462933540344238,0.0013533055316656,0.008157099597156,1,1,0.94629335,0.9020971,hands,1,0,1,0.8524298,0.09294611,7.797805726528168
pose_guided,hgnet_explicit_region_scalar_mask_gate,gB_10_s1_2019-03-11T15;24;54+01;00__masked__dist__00052,gB_10_s1_2019-03-11T15;24;54+01;00__masked__dist__00052,test_masked,hands,clip,0,0.2358631044626236,0.0083406334742903,0.0605928599834442,0.695203423500061,3,0,0.2358631,0.45934033,0.9272825717926024,0.0668577179312706,0.0004509623686317,0.0054087117314338,0,1,0.9272826,0.8604249,hands,1,0,1,0.6914195,0.40108454,7.783923506736755
